seconds	hours	well	OD600	OD600_rollmean	plate	strain	evolution	competition_pair	replicate	culture_type	joined_well_pair	media	strep_conc_ugml	dilution	plate_name	start_hrs_from_0
91201	25.33361111111111	B03	1.169	1.1692	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
92401	25.666944444444443	B03	1.178	1.1784	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
93601	26.00027777777778	B03	1.189	1.1848	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
94801	26.33361111111111	B03	1.193	1.1908	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
96001	26.666944444444443	B03	1.195	1.195	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
97201	27.00027777777778	B03	1.199	1.198	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
98401	27.33361111111111	B03	1.199	1.2002	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
99601	27.666944444444443	B03	1.204	1.2026	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
100802	28.00055555555555	B03	1.204	1.2044	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
102002	28.33388888888889	B03	1.207	1.2064	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
103202	28.66722222222222	B03	1.208	1.2082	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
104402	29.00055555555555	B03	1.209	1.2104	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
105602	29.33388888888889	B03	1.213	1.2114	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
106802	29.66722222222222	B03	1.215	1.213	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
108002	30.00055555555555	B03	1.212	1.2146	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
109202	30.33388888888889	B03	1.216	1.2142	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
110402	30.66722222222222	B03	1.217	1.214	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
111602	31.00055555555555	B03	1.211	1.2152	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
112802	31.33388888888889	B03	1.214	1.2158	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
114002	31.66722222222222	B03	1.218	1.2168	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
115202	32.00055555555556	B03	1.219	1.2198	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
116402	32.333888888888886	B03	1.222	1.2228	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
117602	32.66722222222222	B03	1.226	1.2276	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
118802	33.00055555555556	B03	1.229	1.2338	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
120002	33.333888888888886	B03	1.242	1.2408	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
121202	33.66722222222222	B03	1.25	1.2492	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
122402	34.00055555555556	B03	1.257	1.2584	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
123602	34.333888888888886	B03	1.268	1.2666	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
124802	34.66722222222222	B03	1.275	1.2744	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
126002	35.00055555555556	B03	1.283	1.2818	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
127202	35.333888888888886	B03	1.289	1.2878	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
128402	35.66722222222222	B03	1.294	1.2928	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
129602	36.00055555555556	B03	1.298	1.2962	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
130802	36.333888888888886	B03	1.3	1.2984	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
132002	36.66722222222222	B03	1.3	1.2996	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
133202	37.00055555555556	B03	1.3	1.299	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
134402	37.333888888888886	B03	1.3	1.2948	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
135602	37.66722222222222	B03	1.295	1.2862	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
136802	38.00055555555556	B03	1.279	1.2726	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
138002	38.333888888888886	B03	1.257	1.2558	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
139202	38.66722222222222	B03	1.232	1.2388	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
140402	39.00055555555556	B03	1.216	1.2234	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
141602	39.333888888888886	B03	1.21	1.2126	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
142802	39.66722222222222	B03	1.202	1.2074	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
144002	40.00055555555556	B03	1.203	1.2064	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
145202	40.333888888888886	B03	1.206	1.2074	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
146402	40.66722222222222	B03	1.211	1.2116	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
147602	41.00055555555556	B03	1.215	1.2164	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
148803	41.33416666666667	B03	1.223	1.2214	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
150003	41.6675	B03	1.227	1.2264000000000002	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
151203	42.00083333333333	B03	1.231	1.2314	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
152403	42.33416666666667	B03	1.236	1.2356	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
153603	42.6675	B03	1.24	1.2394	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
154803	43.00083333333333	B03	1.244	1.2426	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
156003	43.33416666666667	B03	1.246	1.2446	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
157203	43.6675	B03	1.247	1.246	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
158403	44.00083333333333	B03	1.246	1.246	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
159603	44.33416666666667	B03	1.247	1.2454	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
160803	44.6675	B03	1.244	1.2444	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
162003	45.00083333333333	B03	1.243	1.2432	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
163203	45.33416666666667	B03	1.242	1.2416	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
164403	45.6675	B03	1.24	1.2412	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
165603	46.00083333333333	B03	1.239	1.2402	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
166803	46.33416666666667	B03	1.242	1.2394	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
168003	46.6675	B03	1.238	1.2388	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
169203	47.00083333333333	B03	1.238	1.2388	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
170403	47.33416666666667	B03	1.237	1.2374	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
171603	47.6675	B03	1.239	1.23725	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
172803	48.00083333333333	B03	1.235	1.237	1	H1977	anc	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
0	0	B04	0.122	0.12166666666666666	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
1200	0.3333333333333333	B04	0.122	0.1215	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
2400	0.6666666666666666	B04	0.121	0.1214	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
3600	1	B04	0.121	0.1212	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
4800	1.3333333333333333	B04	0.121	0.121	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
6000	1.6666666666666667	B04	0.121	0.121	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
7200	2	B04	0.121	0.121	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
8400	2.3333333333333335	B04	0.121	0.121	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
9600	2.6666666666666665	B04	0.121	0.1212	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
10800	3	B04	0.121	0.1214	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
12000	3.3333333333333335	B04	0.122	0.1216	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
13200	3.6666666666666665	B04	0.122	0.1218	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
14400	4	B04	0.122	0.1222	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
15600	4.333333333333333	B04	0.122	0.1226	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
16800	4.666666666666667	B04	0.123	0.123	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
18000	5	B04	0.124	0.1236	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
19200	5.333333333333333	B04	0.124	0.1242	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
20400	5.666666666666667	B04	0.125	0.1248	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
21600	6	B04	0.125	0.1256	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
22800	6.333333333333333	B04	0.126	0.1266	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
24000	6.666666666666667	B04	0.128	0.1276	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
25200	7	B04	0.129	0.1286	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
26400	7.333333333333333	B04	0.13	0.12940000000000002	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
27600	7.666666666666667	B04	0.13	0.13	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
28800	8	B04	0.13	0.13040000000000002	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
30000	8.333333333333334	B04	0.131	0.131	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
31200	8.666666666666666	B04	0.131	0.1332	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
32400	9	B04	0.133	0.143	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
33600	9.333333333333334	B04	0.141	0.1514	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
34800	9.666666666666666	B04	0.179	0.1598	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
36000	10	B04	0.173	0.16979999999999998	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
37200	10.333333333333334	B04	0.173	0.1816	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
38400	10.666666666666666	B04	0.183	0.1898	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
39600	11	B04	0.2	0.2024	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
40800	11.333333333333334	B04	0.22	0.2184	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
42001	11.666944444444445	B04	0.236	0.2362	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
43201	12.000277777777775	B04	0.253	0.2566	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
44401	12.33361111111111	B04	0.272	0.2764	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
45601	12.666944444444445	B04	0.302	0.2972	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
46801	13.000277777777775	B04	0.319	0.3182	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
48001	13.33361111111111	B04	0.34	0.34	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
49201	13.666944444444445	B04	0.358	0.3602	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
50401	14.000277777777775	B04	0.381	0.3816	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
51601	14.33361111111111	B04	0.403	0.4066	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
52801	14.666944444444445	B04	0.426	0.4348	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
54001	15.000277777777775	B04	0.465	0.4634	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
55201	15.33361111111111	B04	0.499	0.4948	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
56401	15.666944444444445	B04	0.524	0.5272	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
57601	16.00027777777778	B04	0.56	0.556	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
58801	16.33361111111111	B04	0.588	0.5826	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
60001	16.666944444444443	B04	0.609	0.6088	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
61201	17.00027777777778	B04	0.632	0.6338	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
62401	17.33361111111111	B04	0.655	0.6554	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
63601	17.666944444444443	B04	0.685	0.6786	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
64801	18.00027777777778	B04	0.696	0.7002	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
66001	18.33361111111111	B04	0.725	0.722	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
67201	18.666944444444443	B04	0.74	0.7424	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
68401	19.00027777777778	B04	0.764	0.7646000000000001	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
69601	19.33361111111111	B04	0.787	0.7844	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
70801	19.666944444444443	B04	0.807	0.8052	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
72001	20.00027777777778	B04	0.824	0.8262	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
73201	20.33361111111111	B04	0.844	0.8454	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
74401	20.666944444444443	B04	0.869	0.8634	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
75601	21.00027777777778	B04	0.883	0.8822	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
76801	21.33361111111111	B04	0.897	0.9004	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
78001	21.666944444444443	B04	0.918	0.916	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
79201	22.00027777777778	B04	0.935	0.9322	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
80401	22.33361111111111	B04	0.947	0.9472	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
81601	22.666944444444443	B04	0.964	0.9596	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
82801	23.00027777777778	B04	0.972	0.9758	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
84001	23.33361111111111	B04	0.98	0.992	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
85201	23.666944444444443	B04	1.016	1.0074	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
86401	24.00027777777778	B04	1.028	1.0236	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
87601	24.33361111111111	B04	1.041	1.0426	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
88801	24.666944444444443	B04	1.053	1.0546	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
90001	25.00027777777778	B04	1.075	1.0668	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
91201	25.33361111111111	B04	1.076	1.0776	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
92401	25.666944444444443	B04	1.089	1.0882	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
93601	26.00027777777778	B04	1.095	1.0974	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
94801	26.33361111111111	B04	1.106	1.109	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
96001	26.666944444444443	B04	1.121	1.1196	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
97201	27.00027777777778	B04	1.134	1.1318	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
98401	27.33361111111111	B04	1.142	1.1425999999999998	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
99601	27.666944444444443	B04	1.156	1.1507999999999998	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
100802	28.00055555555555	B04	1.16	1.1567999999999998	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
102002	28.33388888888889	B04	1.162	1.161	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
103202	28.66722222222222	B04	1.164	1.1628	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
104402	29.00055555555555	B04	1.163	1.1638	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
105602	29.33388888888889	B04	1.165	1.1628	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
106802	29.66722222222222	B04	1.165	1.1618	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
108002	30.00055555555555	B04	1.157	1.1614	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
109202	30.33388888888889	B04	1.159	1.16	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
110402	30.66722222222222	B04	1.161	1.1578	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
111602	31.00055555555555	B04	1.158	1.1568	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
112802	31.33388888888889	B04	1.154	1.1556	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
114002	31.66722222222222	B04	1.152	1.1554	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
115202	32.00055555555556	B04	1.153	1.1552	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
116402	32.333888888888886	B04	1.16	1.1558	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
117602	32.66722222222222	B04	1.157	1.1584	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
118802	33.00055555555556	B04	1.157	1.1608	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
120002	33.333888888888886	B04	1.165	1.1616	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
121202	33.66722222222222	B04	1.165	1.164	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
122402	34.00055555555556	B04	1.164	1.166	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
123602	34.333888888888886	B04	1.169	1.1668	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
124802	34.66722222222222	B04	1.167	1.1682	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
126002	35.00055555555556	B04	1.169	1.17	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
127202	35.333888888888886	B04	1.172	1.171	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
128402	35.66722222222222	B04	1.173	1.1716	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
129602	36.00055555555556	B04	1.174	1.1736	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
130802	36.333888888888886	B04	1.17	1.1754	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
132002	36.66722222222222	B04	1.179	1.1766	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
133202	37.00055555555556	B04	1.181	1.1784	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
134402	37.333888888888886	B04	1.179	1.1816	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
135602	37.66722222222222	B04	1.183	1.1834	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
136802	38.00055555555556	B04	1.186	1.1854	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
138002	38.333888888888886	B04	1.188	1.1876	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
139202	38.66722222222222	B04	1.191	1.19	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
140402	39.00055555555556	B04	1.19	1.1904	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
141602	39.333888888888886	B04	1.195	1.1898	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
142802	39.66722222222222	B04	1.188	1.1876	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
144002	40.00055555555556	B04	1.185	1.1842	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
145202	40.333888888888886	B04	1.18	1.1782	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
146402	40.66722222222222	B04	1.173	1.1736	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
147602	41.00055555555556	B04	1.165	1.1666	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
148803	41.33416666666667	B04	1.165	1.1594	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
150003	41.6675	B04	1.15	1.1524	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
151203	42.00083333333333	B04	1.144	1.146	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
152403	42.33416666666667	B04	1.138	1.139	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
153603	42.6675	B04	1.133	1.1345999999999998	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
154803	43.00083333333333	B04	1.13	1.1314	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
156003	43.33416666666667	B04	1.128	1.1294	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
157203	43.6675	B04	1.128	1.1294	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
158403	44.00083333333333	B04	1.128	1.1298	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
159603	44.33416666666667	B04	1.133	1.1314	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
160803	44.6675	B04	1.132	1.1334	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
162003	45.00083333333333	B04	1.136	1.136	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
163203	45.33416666666667	B04	1.138	1.138	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
164403	45.6675	B04	1.141	1.1416	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
165603	46.00083333333333	B04	1.143	1.1444	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
166803	46.33416666666667	B04	1.15	1.1474	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
168003	46.6675	B04	1.15	1.1504	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
169203	47.00083333333333	B04	1.153	1.1536	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
170403	47.33416666666667	B04	1.156	1.1554	1	H1977	evo	A1977_E1977	a	coculture	B03B04	M9MM	0	10000	c1	0
