seconds	hours	well	OD600	OD600_rollmean	plate	strain	evolution	competition_pair	replicate	culture_type	joined_well_pair	media	strep_conc_ugml	dilution	plate_name	start_hrs_from_0
32401	9.000277777777777	C09	0.419	0.419	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
33601	9.33361111111111	C09	0.436	0.4362	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
34801	9.666944444444445	C09	0.451	0.4546	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
36001	10.000277777777775	C09	0.472	0.4738	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
37201	10.33361111111111	C09	0.495	0.4928	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
38401	10.666944444444445	C09	0.515	0.5124	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
39601	11.000277777777775	C09	0.531	0.5316	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
40801	11.33361111111111	C09	0.549	0.55	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
42001	11.666944444444445	C09	0.568	0.568	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
43201	12.000277777777775	C09	0.587	0.5858	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
44401	12.33361111111111	C09	0.605	0.6028	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
45601	12.666944444444445	C09	0.62	0.6188	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
46801	13.000277777777775	C09	0.634	0.6338	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
48001	13.33361111111111	C09	0.648	0.6476000000000001	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
49201	13.666944444444445	C09	0.662	0.6606000000000001	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
50401	14.000277777777775	C09	0.674	0.673	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
51601	14.33361111111111	C09	0.685	0.6846	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
52801	14.666944444444445	C09	0.696	0.6952	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
54001	15.000277777777775	C09	0.706	0.705	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
55201	15.33361111111111	C09	0.715	0.7146	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
56401	15.666944444444445	C09	0.723	0.7236	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
57601	16.00027777777778	C09	0.733	0.7322	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
58801	16.33361111111111	C09	0.741	0.7402	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
60001	16.666944444444443	C09	0.749	0.7478	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
61201	17.00027777777778	C09	0.755	0.7546	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
62401	17.33361111111111	C09	0.761	0.7604	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
63601	17.666944444444443	C09	0.767	0.766	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
64801	18.00027777777778	C09	0.77	0.7716000000000001	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
66001	18.33361111111111	C09	0.777	0.777	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
67201	18.666944444444443	C09	0.783	0.783	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
68401	19.00027777777778	C09	0.788	0.7884	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
69601	19.33361111111111	C09	0.797	0.7932	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
70801	19.666944444444443	C09	0.797	0.7972	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
72001	20.00027777777778	C09	0.801	0.8014	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
73201	20.33361111111111	C09	0.803	0.8046	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
74401	20.666944444444443	C09	0.809	0.8086	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
75601	21.00027777777778	C09	0.813	0.8126	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
76801	21.33361111111111	C09	0.817	0.817	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
78001	21.666944444444443	C09	0.821	0.821	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
79201	22.00027777777778	C09	0.825	0.825	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
80401	22.33361111111111	C09	0.829	0.829	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
81601	22.666944444444443	C09	0.833	0.833	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
82801	23.00027777777778	C09	0.837	0.837	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
84002	23.33388888888889	C09	0.841	0.841	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
85202	23.66722222222222	C09	0.845	0.845	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
86402	24.00055555555555	C09	0.849	0.8492	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
87602	24.33388888888889	C09	0.853	0.8533999999999999	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
88802	24.66722222222222	C09	0.858	0.8576	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
90002	25.00055555555555	C09	0.862	0.8618	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
91202	25.33388888888889	C09	0.866	0.8662	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
92402	25.66722222222222	C09	0.87	0.8704	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
93602	26.00055555555555	C09	0.875	0.8748	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
94802	26.33388888888889	C09	0.879	0.8794	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
96002	26.66722222222222	C09	0.884	0.884	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
97202	27.00055555555555	C09	0.889	0.8884	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
98402	27.33388888888889	C09	0.893	0.893	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
99602	27.66722222222222	C09	0.897	0.8974	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
100802	28.00055555555555	C09	0.902	0.9018	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
102002	28.33388888888889	C09	0.906	0.9064	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
103202	28.66722222222222	C09	0.911	0.911	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
104402	29.00055555555555	C09	0.916	0.9154	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
105602	29.33388888888889	C09	0.92	0.9198	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
106802	29.66722222222222	C09	0.924	0.9242	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
108002	30.00055555555555	C09	0.928	0.9284	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
109202	30.33388888888889	C09	0.933	0.9326	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
110402	30.66722222222222	C09	0.937	0.9368	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
111602	31.00055555555555	C09	0.941	0.9408	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
112802	31.33388888888889	C09	0.945	0.945	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
114002	31.66722222222222	C09	0.948	0.9492	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
115202	32.00055555555556	C09	0.954	0.9532	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
116402	32.333888888888886	C09	0.958	0.9578	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
117602	32.66722222222222	C09	0.961	0.9626	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
118802	33.00055555555556	C09	0.968	0.967	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
120002	33.333888888888886	C09	0.972	0.9714	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
121202	33.66722222222222	C09	0.976	0.976	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
122402	34.00055555555556	C09	0.98	0.98	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
123602	34.333888888888886	C09	0.984	0.9836	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
124802	34.66722222222222	C09	0.988	0.9878	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
126002	35.00055555555556	C09	0.99	0.9918	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
127202	35.333888888888886	C09	0.997	0.9958	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
128402	35.66722222222222	C09	1	0.9998	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
129602	36.00055555555556	C09	1.004	1.0038	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
130802	36.333888888888886	C09	1.008	1.0076	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
132002	36.66722222222222	C09	1.01	1.0114	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
133202	37.00055555555556	C09	1.016	1.0154	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
134402	37.333888888888886	C09	1.019	1.0202	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
135602	37.66722222222222	C09	1.024	1.0258	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
136802	38.00055555555556	C09	1.032	1.0308	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
138003	38.33416666666667	C09	1.038	1.0358	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
139203	38.6675	C09	1.041	1.04	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
140403	39.00083333333333	C09	1.044	1.043	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
141603	39.33416666666667	C09	1.045	1.045	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
142803	39.6675	C09	1.047	1.0468	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
144003	40.00083333333333	C09	1.048	1.0484	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
145203	40.33416666666667	C09	1.05	1.05	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
146403	40.6675	C09	1.052	1.0512	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
147603	41.00083333333333	C09	1.053	1.0528	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
148803	41.33416666666667	C09	1.053	1.0544	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
150003	41.6675	C09	1.056	1.056	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
151203	42.00083333333333	C09	1.058	1.0574	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
152403	42.33416666666667	C09	1.06	1.059	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
153603	42.6675	C09	1.06	1.0602	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
154803	43.00083333333333	C09	1.061	1.061	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
156003	43.33416666666667	C09	1.062	1.0614	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
157203	43.6675	C09	1.062	1.0616	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
158403	44.00083333333333	C09	1.062	1.0614	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
159603	44.33416666666667	C09	1.061	1.0608	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
160803	44.6675	C09	1.06	1.06	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
162003	45.00083333333333	C09	1.059	1.0588	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
163203	45.33416666666667	C09	1.058	1.0578	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
164403	45.6675	C09	1.056	1.0568	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
165603	46.00083333333333	C09	1.056	1.0554	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
166803	46.33416666666667	C09	1.055	1.0544	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
168003	46.6675	C09	1.052	1.0538	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
169203	47.00083333333333	C09	1.053	1.053	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
170403	47.33416666666667	C09	1.053	1.0518	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
171603	47.6675	C09	1.052	1.05175	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
172803	48.00083333333333	C09	1.049	1.0513333333333332	2	H1287	anc	NA	b	monoculture	C09C10	R2A	256	10000	c2	48
0	0	C11	0.162	0.188	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
1200	0.3333333333333333	C11	0.187	0.1995	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
2400	0.6666666666666666	C11	0.215	0.21	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
3600	1	C11	0.234	0.2314	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
4800	1.3333333333333333	C11	0.252	0.2512	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
6000	1.6666666666666667	C11	0.269	0.2678	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
7200	2	C11	0.286	0.2828	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
8400	2.3333333333333335	C11	0.298	0.2984	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
9600	2.6666666666666665	C11	0.309	0.3102	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
10800	3	C11	0.33	0.3202	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
12000	3.3333333333333335	C11	0.328	0.3294	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
13200	3.6666666666666665	C11	0.336	0.3382	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
14400	4	C11	0.344	0.3444	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
15600	4.333333333333333	C11	0.353	0.3522	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
16800	4.666666666666667	C11	0.361	0.359	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
18000	5	C11	0.367	0.3636	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
19200	5.333333333333333	C11	0.37	0.3652	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
20400	5.666666666666667	C11	0.367	0.3638	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
21600	6	C11	0.361	0.3584	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
22800	6.333333333333333	C11	0.354	0.3494	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
24000	6.666666666666667	C11	0.34	0.3406	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
25200	7	C11	0.325	0.3382	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
26400	7.333333333333333	C11	0.323	0.3444	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
27600	7.666666666666667	C11	0.349	0.3594	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
28800	8	C11	0.385	0.3846	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
30000	8.333333333333334	C11	0.415	0.412	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
31200	8.666666666666666	C11	0.451	0.437	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
32401	9.000277777777777	C11	0.46	0.457	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
33601	9.33361111111111	C11	0.474	0.4744	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
34801	9.666944444444445	C11	0.485	0.4886	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
36001	10.000277777777775	C11	0.502	0.5044	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
37201	10.33361111111111	C11	0.522	0.5198	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
38401	10.666944444444445	C11	0.539	0.5352	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
39601	11.000277777777775	C11	0.551	0.549	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
40801	11.33361111111111	C11	0.562	0.5604	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
42001	11.666944444444445	C11	0.571	0.5702	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
43201	12.000277777777775	C11	0.579	0.5791999999999999	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
44401	12.33361111111111	C11	0.588	0.5873999999999999	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
45601	12.666944444444445	C11	0.596	0.595	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
46801	13.000277777777775	C11	0.603	0.602	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
48001	13.33361111111111	C11	0.609	0.608	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
49201	13.666944444444445	C11	0.614	0.613	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
50401	14.000277777777775	C11	0.618	0.6174	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
51601	14.33361111111111	C11	0.621	0.6214	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
52801	14.666944444444445	C11	0.625	0.625	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
54001	15.000277777777775	C11	0.629	0.6286	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
55201	15.33361111111111	C11	0.632	0.6324	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
56401	15.666944444444445	C11	0.636	0.6362	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
57601	16.00027777777778	C11	0.64	0.6404	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
58801	16.33361111111111	C11	0.644	0.6452	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
60001	16.666944444444443	C11	0.65	0.651	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
61201	17.00027777777778	C11	0.656	0.6574	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
62401	17.33361111111111	C11	0.665	0.6636000000000001	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
63601	17.666944444444443	C11	0.672	0.6698000000000001	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
64801	18.00027777777778	C11	0.675	0.6754	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
66001	18.33361111111111	C11	0.681	0.6796000000000001	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
67201	18.666944444444443	C11	0.684	0.6834	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
68401	19.00027777777778	C11	0.686	0.6866	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
69601	19.33361111111111	C11	0.691	0.689	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
70801	19.666944444444443	C11	0.691	0.691	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
72001	20.00027777777778	C11	0.693	0.6938	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
73201	20.33361111111111	C11	0.694	0.6963999999999999	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
74401	20.666944444444443	C11	0.7	0.7	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
75601	21.00027777777778	C11	0.704	0.7041999999999999	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
76801	21.33361111111111	C11	0.709	0.7091999999999999	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
78001	21.666944444444443	C11	0.714	0.7138	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
79201	22.00027777777778	C11	0.719	0.7186	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
80401	22.33361111111111	C11	0.723	0.7232	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
81601	22.666944444444443	C11	0.728	0.728	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
82801	23.00027777777778	C11	0.732	0.7328	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
84002	23.33388888888889	C11	0.738	0.7376	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
85202	23.66722222222222	C11	0.743	0.7424	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
86402	24.00055555555555	C11	0.747	0.7474	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
87602	24.33388888888889	C11	0.752	0.7522	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
88802	24.66722222222222	C11	0.757	0.757	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
90002	25.00055555555555	C11	0.762	0.7618	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
91202	25.33388888888889	C11	0.767	0.7664	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
92402	25.66722222222222	C11	0.771	0.771	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
93602	26.00055555555555	C11	0.775	0.7754	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
94802	26.33388888888889	C11	0.78	0.7798	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
96002	26.66722222222222	C11	0.784	0.7844	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
97202	27.00055555555555	C11	0.789	0.7894	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
98402	27.33388888888889	C11	0.794	0.7944	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
99602	27.66722222222222	C11	0.8	0.7996000000000001	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
100802	28.00055555555555	C11	0.805	0.8048000000000001	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
102002	28.33388888888889	C11	0.81	0.8098	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
103202	28.66722222222222	C11	0.815	0.8148	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
104402	29.00055555555555	C11	0.819	0.8196	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
105602	29.33388888888889	C11	0.825	0.824	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
106802	29.66722222222222	C11	0.829	0.8283999999999999	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
108002	30.00055555555555	C11	0.832	0.8326	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
109202	30.33388888888889	C11	0.837	0.8363999999999999	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
110402	30.66722222222222	C11	0.84	0.8403999999999999	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
111602	31.00055555555555	C11	0.844	0.8443999999999999	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
112802	31.33388888888889	C11	0.849	0.8483999999999999	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
114002	31.66722222222222	C11	0.852	0.8518	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
115202	32.00055555555556	C11	0.857	0.8552	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
116402	32.333888888888886	C11	0.857	0.8588	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
117602	32.66722222222222	C11	0.861	0.8626	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
118802	33.00055555555556	C11	0.867	0.866	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
120002	33.333888888888886	C11	0.871	0.87	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
121202	33.66722222222222	C11	0.874	0.8738	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
122402	34.00055555555556	C11	0.877	0.877	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
123602	34.333888888888886	C11	0.88	0.8796	2	H1287	anc	A1287_E1287	b	coculture	C11C12	R2A	256	10000	c2	48
